filename	article dokujo-tsushin it-life-hack kaden-channel livedoor-homme movie-enter peachy smax sports-watch topic-news
peachy-4289213.txt	キムチチゲやチヂミ、サムゲタンなど、韓国料理は昔よりもはるかに身近なものになりました。キムチは発酵食品で体によさそうだし、辛いものは発汗作用もあって新陳代謝を高めてくれます。そして、韓国料理には野菜もふんだんに使われてることも、人気の理由でしょう。 ところが韓国のお菓子というと、まだまだ身近とは言えないのではないでしょうか。韓国の伝統菓子は韓菓（ハングァ）と呼ばれ、黒ゴマや大豆、松の実、ナツメ、ヨモギなど、体によさそうな素材がふんだんに使われています。甘さも控えめで、カロリーを気にしている人や美容に気遣っている人にもオススメです。 見た目も美しい韓国伝統菓子ですが、そんな韓国のお菓子をテーマにした映画「カフェ・ソウル」が、7月18日から全国で順次公開中だそうです。 この作品は日韓合作ですが、日本からは監督と脚本家、そして主演の斎藤工さんに京野ことみさんという数人のスタッフのみの参加で、Ｗ主演のJohn-Hoonさんやそのほかの俳優やスタッフはすべて韓国人という珍しいスタイルの合作映画で、ロケも全編韓国で行っています。ストーリーは、フードルポライターの日本人青年が、韓国へ取材旅行に行くうちに韓国の伝統菓子に出会い、お店の人々と交流していく様子を描いています。 ロケ地となっているのは、韓国の骨董品店などが並ぶ、古き良き時代のたたずまいを残したインサドンという町のとあるカフェ。実際に営業しているカフェをこの映画のために貸してもらったものだそうです。 映画には、色とりどりの美しいお餅から、ちょっぴり素朴なものまで、伝統菓子の数々が登場します。物語のカギとなるお菓子はヌルンジというものですが、これは日本でいうオコゲを使ったお菓子。アジアのどこに住んでいても、味に対する懐かしさみたいなものは同じなんだなと思わされるエピソードが魅力の映画です。 こういった韓国の伝統菓子は、もちろん韓国に行けば気軽に購入することができますが、日本でも新大久保などのコリアンタウンや通販などでも購入可能です。食べるとちょっぴり懐かしい気持ちになれる韓国伝統菓子を試してみませんか？	0	0	0	0	0	1	0	0	0
peachy-4301698.txt	北ベルギーのアントワープ本店から空輸され、芸術的なデザインでスイーツファンを魅了する高級ショコラでお馴染み『デルレイ カフェ＆ショコラティエ』では、8月8日から公開されている映画『ココ・シャネル』とのタイアップカフェメニューとして「エスカリエ・ドゥ・ココ」の展開をはじめた。 東京・表参道ヒルズと、福岡・天神VIOROに展開する『デルレイ カフェ＆ショコラティエ』。「エスカリエ・ドゥ・ココ」は、映画「ココ・シャネル」の中で、シャネルのファッションショーのシーンを強く印象づけるアトリエの白の大階段をイメージし、シャネルの繊細な高級感とデルレイのショコラ感を大階段で融合させた華やかなプレートとなっている。 また、キューブ状のはちみつムースをチョコレートコーティングした黒の層と、ごく薄いホワイトチョコレートの白で、シャネルの華麗なショーの舞台となるアトリエの大階段を表現している「エスカリエ・ドゥ・ココ」。この夏は、世界的ファッションブランド＝シャネルと、高級老舗ショコラ＝デルレイが織り成す、極上スイーツを堪能してみてはいかがだろうか？ 「エスカリエ・ドゥ・ココ」は、デルレイ下記店舗にて、9月末まで提供されている（価格は1,680円）。 ■DEL REY　Cafe & Chocolatier ・表参道店 〒150-0001 東京都渋谷区神宮前4-12-10 表参道ヒルズ本館3階 TEL：03-5785-1555 営業時間 カフェ 11：00〜22：30 （ラストオーダー 21：30） ※日曜・連休の最終日のみ 21：30閉店／ラストオーダー 20：30 ・福岡店 〒810-0001 福岡県福岡市中央区天神2-10-3VIORO5階 TEL：092-752-7013 営業時間 11：00〜21：00 ※定休日：不定休 ■関連リンク ・DEL REY 公式サイト	0	0	0	0	0	1	0	0	0
peachy-4304647.txt	　女性がメイクをする上で最も気合が入るのが、アイメイク。部分使いに、上下フルに、2枚重ねと、パッチリ印象的な目元作りの為につけまつ毛を利用している人が増え続けている。 　簡単に長く、黒々としたまつ毛が手に入るつけまつ毛だが、“つけているのがバレバレ”では男性からしても幻滅ポイントに。そんな悩みを解消すべく生まれたのが、つけまつ毛用マスカラ「つけまマツカラ」だ。自分のまつ毛とつけまつ毛の隙間をしっかり埋めて、美しく目元をボリュームアップしてくれる優れ物。 　スルスルと伸びがよく、つけまつ毛でもダマにならない仕上がりと、お湯でスルっと落ち、つけまつ毛を繰り返し使用できる点も魅力的。つけまつ毛を愛用中の人も、これから挑戦する人もぜひチェックして欲しい注目商品だ。 ・B&Cラボラトリーズ	0	0	0	0	0	1	0	0	0
peachy-4304732.txt	　8月も残すところ10日余り。秋のはじまりと共に気になってくるのがお肌の乾燥ケアだ。潤いとハリのある肌の為にヒアルロン酸とコラーゲンに着目した「ベキュア スキンパーフェクトスフィア」シリーズに、「アミノ酸」に着目したニューアイテムが登場した。 　皮膚成分のほとんどはアミノ酸によって占められており、素肌は良質なアミノ酸を常に求めている。今回新シリーズは、アルギニン、保湿作用のあるグルタミン酸、角質を形成するセリン、ハリ感をサポートするプロリンをカプセルに内包し、肌に速攻アプローチ。 　特に、ベキュア初となるバームタイプのメイク落としは、毛穴の奥の汚れまですっきり落としつつ、マッサージもできるという1品2役の楽ちんコスメ。マッサージだけだと続けるのは難しいが、毎日行うクレンジングと共に肌に溜まった汚れの排出を促し、すっきりとした輪郭とワントーン明るい肌を手に入れることができる。 　また、十分な睡眠時間がとれず、肌本来の再生能力が不足している現代女性の為に睡眠中の肌潤い生理に注目したナイトクリームも登場。眠っている間に潤いとハリ感を与え、朝目覚めた時には艶めく素肌が手に入る。 　今年の秋の乾燥ケアにはアミノ酸。忙しい日々で失いがちな潤いを、手軽に補充し、艶肌を手に入れよう。アミノアクトクレンジングバーム、アミノアクトクレンジングフォーム、アミノエフェクティブスリープは8月20日より販売開始。 ・ベキュア オンラインショップ	0	0	0	0	0	1	0	0	0
peachy-4304760.txt	　スイーツが、美容業界に殴りこみ？　見ているだけで楽しく、つい食べたくなってしまうほどキュートな2つのコスメが登場した。 　本物そっくりの形で大人気のフルーツシリーズから、レモンの香りのリップクリームとモイストクリームが登場した。レモン果実エキス、レモン果皮油、ヒアルロン酸、ハチミツエキスなどを配合し、荒れた唇と肌にうるおいを与える。何より、コロンとしたレモンそっくりな形でバッグの中やデスクの上をハッピーにしてくれる。 　また、生クリームのような感触の、甘い香り漂うボディクリームも好評発売中。肌にとろけるようになじんでベタつかず、吸い付くようなしっとり肌に仕上がり、エアゾールタイプなので簡単に毎日のボディケアを行うことができる。ふんわりバニラの中に甘酸っぱいベリーが漂う綿菓子の様な香りと、南の島のココナッツとアップルマンゴーが香る、ジューシーガールにピッタリな2種類。この、スイーツのような2つのコスメで楽しみながら、ちゃっかり美肌も手に入れよう。 ・B&Cラボラトリーズ	0	0	0	0	0	1	0	0	0
peachy-4304861.txt	ベルギーの高級チョコレート・ブランド＝ゴディバは、9月11日よりゴディバ直営限定店舗および、高級スーパーマーケット、ホテルにおいて、新ライン「ゴディバ ジェムズ」（全6種類／税込693円）を販売する。 “ゴディバ ジェムズ”は、「いつでも、どこにいても、上質で味わい深いチョコレートをお気軽に楽しめる」をコンセプトに、ひと口サイズの粒チョコレートを一つ一つラッピングした、おしゃれで贅沢なチョコレートなのだ。 　 そのラインナップは、トリュフ、キャラメル、ショコラファンの全3種類で、それぞれにミルクとダークのフレーバーを用意、バラエティ豊かな全6フレーバーで展開するという。 あのゴディバがもっと身近な存在に——。 芳醇で香り高い贅沢なチョコレート“ゴディバ ジェムズ”は、オフィスや自宅で、友人や家族らと、日常の様々なシーンで手軽に堪能できそうだ。 また、パッケージは、クリアケースを使用し、宝石のような鮮やかなカラーバリエーションのチョコレートが見える、楽しくキュートなデザイン（※）に仕上がっている。 ※高級スーパーマーケットで展開する商品はパッケージが異なる ■ゴディバ直営限定10店舗 新宿西口店、新丸ビル店、関西国際空港店、アスティ京都店、ショコイスト原宿、ショコイスト相鉄ジョイナス、ショコイスト川崎BE、ショコイストなんばCITY、ショコイストユニモール、ショコイスト東武柏駅 ■その他 高級スーパーマーケット、ホテル	0	0	0	0	0	1	0	0	0
peachy-4312439.txt	　往年の昼ドラマや少女マンガのような劇画タッチのイラストが印象的な、スキンケアブランド「美肌一族」。主力商品であるシートマスクは、小説を配信した携帯サイトで限定発売した際に1日で6万個以上が完売するなど、大人気商品となり、現在シリーズ全商品あわせて累計600万個販売している。そんな大人気の「美肌一族」より、君島十和子とコラボレした「ネック＆デコルテマスク」、黒崎えり子とコラボした「ハンドマスク」、「フットマスク」が9/15より販売開始される。 　本シリーズは、「美肌一族」を企画販売する株式会社ラブラボの社長であり、美容ライターとしても活躍する芝本裕子が、母親や母親の友人から　「首や手って一番年齢が出るからきちんとケアしないといけないのに、サロンには高くてなかなか行けない。自宅でできる手や足、首のお手入れ方法ってないの？」と言われた一言により開発された待望の商品。 　美のカリスマ、君島十和子とコラボした「美肌一族ネック＆デコルテマスク」は保湿力のとても高い「クインスシードエキス」や「マリーゴールドエキス」、お肌にツヤを与える「コムギ芽エキス」などを配合した自宅で簡単に使用することができる優れもの。また、日本人で唯一全米ネイリストランキング1位に輝いた、世界を代表するネイリスト、黒崎えり子とコラボした「ハンドマスク」、「フットマスク」は保湿力のとても高い「シアバター」や、リラックス効果の高い「オレンジフラワー水」などを配合しており、ネイルの前や後に香りを楽しみながら使用することができる。 　サロン代は節約したいけど、美容は怠りたくない…。そんなあなたは、この「美肌一族」新シリーズで手軽にホームエステにチャレンジしてみてはいかがだろうか？ ■関連リンク ・「美肌一族」商品一覧 - 株式会社ラブラボ ・芝本裕子の美容日記 ■関連記事 ・本物そっくり！　スイーツコスメで楽しみながら美もGET（2009年08月19日） ・女性を潤す新たな注目ワードは“アミノ酸”（2009年08月19日） ・“バレバレ”では男性も幻滅　つけまつ毛専用マスカラ「つけまマスカラ」誕生（2009年08月19日）	0	0	0	0	0	1	0	0	0
peachy-4343765.txt	　“Me,Myself.”のコンセプトのもと、ワールドワイドで様々な活動を展開しているアディダスウィメンズが9月9日（水）〜10月6日（火）の期間にモデルのSHIHOによるヨガレッスンなど“特別な1時間”をプレゼントする「ME：HOURキャンペーン」を行うことを発表した。 　自分らしくスポーツを楽しみながら、理想の自分に近づいていく女性を応援していくというコンセプトのもと、公式WEBサイトやモバイルサイトの開設、各種スポーツプログラムや店頭イベントなどを実施。スポーツをきっかけに一人一人の輝ける自分らしさ、“Me,Myself.”を導く。期間中に、都内の対象店舗にて\12,000（税込）以上お買い上げいただいた女性のお客様に抽選で、アディダスのスポーツミューズであるSHIHOによるヨガレッスンや、モデルのKellyとのランニング講座など他では体験することができない特別な1時間をプレゼントする。 　スポーツを通して輝く女性になるための、アディダスが贈るスペシャルな1時間「ME：HOUR」を是非体験してみよう。 ・キャンペーン商品詳細 1) For a Calmer ME -Yoga with SHIHO- モデルのSHIHOによるヨガレッスン。SHIHOお奨めのヨガプログラムをマスターして、ココロとカラダを美しくする秘訣を手に入れよう。 開催日：2009 年10月11日（日）16：30〜17：30（予定） 開催場所：都内 講師：SHIHO（モデル・アディダススポーツミューズ） 当選人数：30名様 2) For a Stronger ME-Run with Kelly- モデルのKellyと一緒に東京をラン！都会の風を感じながら、気持ちいい汗を流そう。ランニングチームハリアーズコーチ陣による、ミニランニング講座もある。 開催日：2009 年11月8日（日）10：30〜11：30（予定） 開催場所：アディダス パフォーマンスセンター原宿（神宮外苑コース） 講師：Kelly（モデル）、ハリアーズコーチ陣 当選人数：30名様 ・対象店舗 アディダス パフォーマンスセンター 渋谷 アディダス パフォーマンスセンター 銀座 アディダス パフォーマンスセンター 六本木ヒルズ アディダス パフォーマンスセンター 原宿 アディダス パフォーマンスセンター 池袋 ・問い合わせ先 アディダスコール0120-810-654 携帯電話・PHSからは03-5956-8814 ■関連リンク adidas Women’s	0	0	0	0	0	1	0	0	0
peachy-4343905.txt	まつ毛はどこまで伸びるのか？聖心美容外科では、医療用まつ毛育毛剤「ラティース」を販売した。この「ラティース」の、まつ毛を“長く・太く・濃く”する効果を実際に検証するため、2009年8月、聖心美容外科では「まつ毛部」を結成。ユーザーのリアルな声を届ける「まつ毛部」の発足・活動をスタートした。同時に、特設サイト「まつ毛部.com」を立ち上げ、2週間ごとにまつ毛育毛状況をレポートしている。 　●エクステ、まつ毛パーマはもはや常識？ 日本人女性の5人に3人が経験！！ ファッションモデルや女優のような大きく美しい瞳に憧れる女性は多い。トレンダーズ株式会社（本社：東京）が2009年8月に行った調査では、女性の5人に3人が「エクステンションやまつ毛パーマの経験があり」、また3人に1人が「エクステンションやまつ毛パーマの経験があり」、また3人に1人が日常的に「まつ毛美容液を使用している」といった結果となり、まつ毛ケアはもはや常識となっていることを示した。 ●8週間20名の、まつ毛育毛チャレンジ！ 　まつ毛自体を“長く・太く・濃く”するものとして登場したのが、医療用まつ毛育毛剤「ラティース」。一説によると、日本人の平均的なまつ毛の長さは、欧米人に比べると1mm以上も短い6.8mmで、毛の量も少ないとか。そんな日本人女性にとって、自分のまつ毛が伸びることは大きな魅力である。とはいえ、使い心地や効果を考えると、なかなか使用に踏み切れないもの。そんな人たちへ向け、聖心美容外科が主体となり「まつ毛部」を結成、まつ毛部員20名による8週間の「ラティース」チャレンジレポートを「まつ毛部.com」にて公開。使用している女性たちのリアルな声とまつ毛育毛状況を見ることができるとして、注目を集めている。 ●米国で40万個の販売実績！“ラティース” 　「まつ毛の貧毛」という症状を改善するとして、まつ毛育毛剤としては初のFDA（米国食品医薬品局）認可を受け、有効性が認められた医薬品。2009年1月に製品化。医薬品であるため、処方には医師による診察が必要。 ■関連リンク まつ毛部.com ■関連記事 ・「そのガサガサ誤魔化せませんわ！」大人気“美肌一族”シリーズより新商品登場（2009年08月24日） ・本物そっくり！　スイーツコスメで楽しみながら美もGET（2009年08月19日） ・女性を潤す新たな注目ワードは“アミノ酸”（2009年08月19日） ・“バレバレ”では男性も幻滅　つけまつ毛専用マスカラ「つけまマスカラ」誕生（2009年08月19日）	0	0	0	0	0	1	0	0	0
peachy-4349469.txt	　NPO法人日本ネイリスト協会は、11月（November）を「ネイル月間」とし、11月11日を「ネイルの日」と定め、10月1日（木）から11月30日（月）の期間中に、広く一般の人々にネイルの世界を深く知ってもらうべく、様々な活動を全国で実施している。 　“November is Nail Nail Nail”をテーマに行ってきた「ネイル月間」も、今年で3回目を迎え、今年から、乳がんの早期発見、早期診断、早期治療の大切さを伝えていく「ピンクリボン運動」をスタート。ネイルの普及活動と同時に、乳がんに対する関心を高めてもらうためのメッセージも伝えていく。クライマックスには、月間内最大の盛り上がりを見せる世界最大級のネイルの祭典「東京ネイルエキスポ 2009」を開催する。 　今回、初の試みとして実施するのが、10月1日（木）から開催するチャリティー企画「ピンクリボン・ネイルアートコレクション」。日々の生活の中で乳がんを自分自身の問題として意識してもらうべく活動する「ピンクリボンフェスティバル2009」とともに実施するチャリティー企画である。 　ピンクリボン活動の主旨に賛同した歴代のネイルクイーンなど著名人の方々とトップネイリストが共同で制作したネイルチップを、10月1日（木）〜10月4日（日）まで表参道ヒルズに展示し、作品はYahoo！チャリティーオークションに出品する。その収益金を財団法人日本対がん協会「乳がんをなくす ほほえみ基金」に寄付する。展示期間中は、表参道ヒルズがピンクにライトアップされる。 ・「ネイル月間」概要 ◆ピンクリボン・ネイルアートコレクション ベッキー・平子理沙などの歴代ネイルクイーンや、南明奈・益若つばさ・山田邦子などのネイルを愛する著名人がプロデュースしたネイルデザインを、トップネイリストが作品化し、表参道ヒルズに展示する。 この作品は、Yahoo!チャリティーオークションに出品し、収益金を財団法人日本対がん協会の「乳がんをなくす ほほえみ基金」に寄付。同時に展示期間中は、表参道ヒルズがピンクにライトアップされる。 会期：10月1日（木）〜10月4日（日） 会場：表参道ヒルズ本館吹抜け大階段 主催：財団法人日本対がん協会・NPO法人日本ネイリスト協会 入場料：無料 オークション出品期間：10月1日（木）〜10月7日（水） 展示会場からも携帯電話でオークションに参加可能。 オークション場所：Yahoo!チャリティーオークション ◆東京ネイルエキスポ 2009 ネイルクイーンの授賞式や世界のネイリストたちが競うコンペティションなどを行う世界最大級のネイルの祭典。今年は「ピンクリボン運動」にちなんで会場をピンクに染める演出や、乳がんの早期発見・早期診断・早期治療を促すPRコーナーを設置するなど様々な企画を実施予定。 ネイルサロンやスクール向けのネイル商材の問屋なども多数出店し、通常購入できないようなスペシャル価格にて購入できる。見る・体験する・買う・学ぶなど、中身がぎゅっと詰まったネイル好きには魅力的な祭典です。 会期：2009年11月29日（日）・30日（月）10：00〜19：30 会場：東京国際展示場（東京ビッグサイト）東4・5ホール 主催：NPO法人日本ネイリスト協会 入場料：1日有効券前売り\2,000（税込）/当日券\3,000（税込） ■関連リンク NPO法人日本ネイリスト協会のピンクリボン運動 ■関連記事 ・「ココロとカラダを美しくする秘訣？　SHIHOによるヨガレッスンスペシャルな1時間（2009年09月11日）	0	0	0	0	0	1	0	0	0
